id,time,earnings,age,agesq,school,ethblack,urban,regne,regnc,regw,regs,asvabc
867,11,16.72678757,26,676,12,0,1,0,1,0,0,50.5
871,11,13.82379055,26,676,10,0,1,1,0,0,0,53.25
872,11,15.58632183,30,900,16,0,0,0,1,0,0,56
873,11,6.335904121,29,841,18,0,1,0,1,0,0,57.5
874,11,12.59116936,27,729,17,0,1,0,1,0,0,61.25
875,11,12.69484329,33,1089,12,0,1,0,1,0,0,47.25
876,11,12.1764555,32,1024,14,0,1,0,1,0,0,59
879,11,7.384206772,26,676,16,0,0,0,1,0,0,52.75
881,11,14.76841354,30,900,16,0,1,0,1,0,0,59
882,11,11.62350368,28,784,16,0,1,0,1,0,0,51.25
883,11,13.83530998,26,676,15,0,1,0,1,0,0,53.25
888,11,12.67180824,32,1024,12,0,1,0,1,0,0,43.25
890,11,23.47740173,32,1024,19,0,0,0,1,0,0,60.5
891,11,15.78216076,30,900,12,0,1,0,1,0,0,53.5
895,11,13.53579617,29,841,16,0,1,0,0,1,0,59
901,11,11.992136,26,676,16,0,1,0,1,0,0,54.5
902,11,14.76841354,28,784,17,0,1,0,1,0,0,57.75
905,11,10.70191765,29,841,12,0,1,0,1,0,0,49.75
906,11,22.09502029,26,676,17,0,1,0,1,0,0,60.25
908,11,7.487886906,29,841,16,0,1,0,1,0,0,56.25
909,11,9.503856659,27,729,15,0,1,0,1,0,0,47.5
910,11,22.46366119,32,1024,16,1,1,0,0,0,1,60.25
918,11,7.54548502,27,729,12,0,1,0,1,0,0,48.5
919,11,10.36784267,31,961,12,0,1,0,1,0,0,50
920,11,23.59259987,28,784,16,0,1,0,1,0,0,59
921,11,10.1720047,26,676,12,0,1,0,1,0,0,33.5
922,11,23.25852776,30,900,12,0,1,0,1,0,0,52.25
923,11,16.1277523,29,841,12,0,1,0,1,0,0,39
924,11,21.32319641,29,841,16,0,1,0,1,0,0,57.25
925,11,30.45842934,33,1089,16,0,1,0,1,0,0,60
931,11,9.791851044,34,1156,12,0,1,0,1,0,0,58.25
932,11,8.063876152,31,961,12,0,0,0,1,0,0,42.5
933,11,13.42059326,28,784,12,0,1,0,1,0,0,50.75
936,11,12.67180824,29,841,14,0,1,0,1,0,0,50.25
937,11,13.27083778,28,784,14,0,1,0,1,0,0,55.75
941,11,17.71749115,32,1024,13,0,1,0,1,0,0,49
942,11,16.45030594,29,841,12,0,1,0,1,0,0,52.25
945,11,12.09581375,32,1024,16,0,1,0,1,0,0,52.25
950,11,15.50568485,27,729,12,0,0,0,1,0,0,58.5
951,11,21.26559067,27,729,12,0,1,0,1,0,0,45
952,11,16.61158943,27,729,12,0,1,0,1,0,0,52.5
954,11,6.911894321,30,900,16,0,0,0,0,1,0,55.5
955,11,17.31429482,32,1024,12,0,1,0,1,0,0,50.75
956,11,8.305794716,27,729,13,0,1,0,1,0,0,48.5
957,11,13.02892208,29,841,12,0,0,0,1,0,0,42.5
960,11,29.53682709,30,900,15,0,1,0,0,0,1,61.75
961,11,24.08795166,28,784,16,0,1,0,1,0,0,59.25
964,11,10.40240192,26,676,12,0,1,0,1,0,0,43
966,11,10.89775276,29,841,12,0,1,0,1,0,0,38.75
967,11,11.63502121,28,784,12,0,0,0,1,0,0,36.5
972,11,10.94383335,27,729,12,0,1,0,1,0,0,50
973,11,11.62350368,28,784,12,0,1,0,1,0,0,53.5
974,11,17.44100952,30,900,18,0,1,0,1,0,0,52.25
976,11,23.03964996,33,1089,16,0,1,0,1,0,0,58.25
977,11,10.5175972,27,729,12,0,1,0,1,0,0,58.75
982,11,13.98506546,28,784,12,0,1,0,1,0,0,49.5
984,11,7.914119244,32,1024,16,0,1,0,1,0,0,46.75
985,11,20.15969086,32,1024,14,0,1,1,0,0,0,55
987,11,12.82156372,31,961,16,0,1,0,1,0,0,61.25
997,11,10.36784267,26,676,12,0,1,0,1,0,0,53.75
1004,11,11.07054901,30,900,14,0,1,0,1,0,0,40.5
1007,11,29.99762917,33,1089,12,0,1,0,1,0,0,56
1008,11,3.594185829,32,1024,12,0,1,0,0,0,1,45.5
1010,11,23.47740173,26,676,16,0,1,0,1,0,0,57.25
1011,11,12.77548218,28,784,12,0,0,0,1,0,0,46.75
1012,11,6.669977188,28,784,12,0,0,0,1,0,0,35.5
1018,11,8.063876152,26,676,16,0,1,0,1,0,0,46
1019,11,12.23405361,26,676,17,0,1,0,1,0,0,62.75
1020,11,19.9292984,30,900,17,0,1,0,1,0,0,62.75
1022,11,10.71343613,28,784,17,0,1,0,0,1,0,33.75
1027,11,5.183921337,29,841,12,1,1,0,1,0,0,38.25
1034,11,6.739098549,33,1089,7,1,1,0,1,0,0,37
1037,11,5.414318085,29,841,12,0,1,0,1,0,0,48.5
1042,11,7.257488251,28,784,12,0,1,0,1,0,0,45.25
1044,11,5.241519928,26,676,12,0,1,0,1,0,0,31.75
1045,11,7.303566933,32,1024,12,0,1,0,1,0,0,53.75
1047,11,7.487886906,31,961,12,0,1,0,1,0,0,44
1049,11,9.261936188,28,784,18,0,1,0,1,0,0,61.25
1057,11,4.895925522,33,1089,11,1,1,0,1,0,0,28.25
1058,11,6.405022621,27,729,12,1,1,0,1,0,0,43.75
1060,11,8.639868736,31,961,12,0,0,0,1,0,0,48.5
1061,11,20.73568535,32,1024,12,0,1,0,1,0,0,58.5
1062,11,13.82379055,32,1024,12,0,1,0,1,0,0,59.75
1073,11,7.891080379,32,1024,13,1,1,0,0,0,1,37
1074,11,7.384206772,29,841,12,1,1,0,0,0,1,36
1078,11,17.76356888,31,961,16,1,1,0,0,0,1,57.25
1079,11,9.745772362,30,900,14,1,1,0,0,0,1,41
1081,11,13.55883217,29,841,14,0,1,0,0,0,1,54
1082,11,22.15262032,28,784,16,0,1,0,0,0,1,54.5
1083,11,6.911894321,31,961,14,0,0,0,0,0,1,57.5
1084,11,12.45293045,34,1156,9,0,1,0,0,0,1,39.5
1091,11,9.676651001,33,1089,10,0,0,0,0,0,1,50.25
1092,11,6.911894321,28,784,12,0,0,0,0,0,1,49.5
1093,11,19.09986687,30,900,16,0,1,0,0,0,1,51
1094,11,15.50568485,32,1024,12,0,1,1,0,0,0,48
1096,11,9.9646492,33,1089,11,0,0,0,0,0,1,39
1097,11,9.9646492,33,1089,14,0,1,0,0,0,1,61.75
1099,11,10.63279533,30,900,14,0,1,0,0,0,1,57
1104,11,16.61158943,32,1024,15,0,1,0,0,0,1,56.25
1105,11,16.4157486,29,841,16,0,1,0,0,0,1,54.25
1107,11,17.99395943,34,1156,12,0,0,0,0,0,1,53
1111,11,11.62350368,34,1156,12,0,0,0,0,0,1,53
1134,11,12.67180824,27,729,11,0,1,0,0,0,1,52
1135,11,17.08389664,26,676,18,0,1,0,0,0,1,49.75
1138,11,13.28236008,34,1156,16,0,1,0,0,0,1,57.75
1146,11,11.51982498,29,841,16,0,1,0,0,0,1,37.5
1150,11,8.063876152,27,729,11,1,1,0,0,0,1,35
1153,11,5.541033745,27,729,10,1,1,0,0,0,1,33.5
1155,11,16.60006905,29,841,14,1,1,0,0,0,1,40
1159,11,10.07984543,29,841,15,1,1,0,0,0,1,47
1160,11,9.411693573,27,729,14,1,1,0,0,0,1,40
1166,11,6.174627304,29,841,13,1,1,0,0,0,1,46.25
1168,11,3.939779758,30,900,12,1,1,0,0,0,1,35.5
1174,11,18.45476151,31,961,16,0,1,0,0,0,1,61.75
1176,11,12.13037682,26,676,16,0,1,0,0,0,1,48.25
1178,11,10.82863617,28,784,17,0,1,0,0,0,1,55.5
1180,11,16.84197807,32,1024,13,0,1,0,0,0,1,41.5
1181,11,23.25852776,34,1156,13,0,0,0,0,0,1,55.25
1185,11,5.713832378,30,900,19,0,1,0,0,0,1,63.5
1187,11,19.9292984,30,900,18,0,1,0,0,0,1,59
1188,11,7.603084564,28,784,15,0,1,0,0,0,1,58
1189,11,11.07054901,32,1024,14,1,1,0,0,0,1,46.25
1190,11,11.07054901,31,961,12,1,1,0,0,0,1,40
1191,11,10.28720379,30,900,15,1,1,0,0,0,1,39.25
1193,11,9.849449158,26,676,12,1,1,0,0,0,1,36
1194,11,19.62978363,33,1089,12,1,1,1,0,0,0,41.5
1195,11,16.83045959,28,784,16,1,1,0,0,0,1,53.75
1197,11,17.34885788,26,676,16,0,1,0,0,0,1,52.25
1200,11,2.59196043,30,900,16,0,1,0,0,0,1,48
1201,11,14.49193954,29,841,15,1,1,0,0,0,1,43
1202,11,8.616828918,31,961,16,1,1,0,0,0,1,37.75
1203,11,7.199890614,30,900,12,1,1,0,0,0,1,40.75
1204,11,9.319537163,29,841,9,0,1,0,0,0,1,31.25
1207,11,6.911894321,31,961,13,1,1,0,0,0,1,40.75
1208,11,14.30762196,33,1089,20,1,1,0,0,0,1,60.25
1215,11,8.063876152,28,784,12,1,1,0,0,0,1,35
1216,11,6.508701324,30,900,12,1,1,0,0,0,1,36.75
1217,11,6.474142075,28,784,12,1,1,0,0,0,1,33.75
1218,11,18.54691315,26,676,13,1,1,0,0,0,1,35.75
1220,11,6.381983757,27,729,12,1,1,0,0,0,1,34.5
1222,11,7.027091503,27,729,12,1,1,0,0,0,1,31.5
1223,11,8.801146507,26,676,13,1,1,0,0,0,1,30.25
1224,11,6.911894321,31,961,13,1,1,0,0,0,1,43
1225,11,6.635418892,33,1089,12,0,1,0,0,0,1,30.25
1228,11,7.868040562,29,841,12,0,1,0,0,0,1,49.5
1229,11,9.780329704,29,841,12,0,1,0,0,0,1,49.5
1230,11,6.347421646,33,1089,12,0,1,0,0,0,1,43
1234,11,15.44808483,30,900,16,0,1,0,0,1,0,39.25
1235,11,23.03964996,29,841,12,0,1,0,0,1,0,37
1242,11,5.759912014,26,676,11,0,0,0,0,0,1,35.75
1249,11,8.639868736,32,1024,12,0,0,0,0,0,1,58.5
1251,11,6.681497097,27,729,12,0,0,0,0,0,1,44.75
1253,11,8.305794716,27,729,12,0,1,0,0,0,1,48.75
1256,11,9.411693573,28,784,12,0,1,0,0,0,1,39.75
1260,11,10.94383335,31,961,9,0,1,0,0,0,1,35.75
1262,11,17.75205231,31,961,16,0,1,0,0,1,0,60
1263,11,6.911894321,30,900,12,0,0,0,0,0,1,53.75
1270,11,14.95273304,28,784,16,1,1,0,0,0,1,52.5
1275,11,9.9646492,32,1024,12,0,0,0,0,0,1,30.5
1281,11,10.33328342,27,729,16,0,1,0,0,0,1,55
1283,11,8.639868736,27,729,16,0,1,0,0,0,1,61.25
1293,11,20.15969086,32,1024,16,1,1,0,0,0,1,44.75
1294,11,11.51982498,27,729,12,1,1,0,0,0,1,50.5
1296,11,7.199890614,29,841,12,0,1,0,0,0,1,43.25
1304,11,7.245969772,26,676,16,0,1,0,0,0,1,54.5
1310,11,6.911894321,29,841,16,0,1,1,0,0,0,47.25
1311,11,19.27266693,33,1089,16,0,1,0,0,0,1,52.75
1318,11,6.462621689,33,1089,8,0,0,0,0,0,1,45
1319,11,11.992136,28,784,12,0,1,0,0,0,1,31.5
1320,11,17.71749115,33,1089,13,0,0,0,0,0,1,63.75
1323,11,16.0586319,28,784,17,0,0,0,0,0,1,58.25
1327,11,8.582268715,29,841,12,0,1,0,0,0,1,51
1334,11,19.13442421,32,1024,12,0,0,0,0,0,1,57.25
1335,11,11.07054901,30,900,12,0,1,0,0,0,1,41.75
1337,11,9.296497345,33,1089,8,0,0,0,0,0,1,36.5
1339,11,4.930483818,28,784,12,0,1,0,0,0,1,33.5
1340,11,4.895925522,33,1089,12,0,0,0,0,0,1,42
1341,11,6.462621689,32,1024,12,0,0,0,0,0,1,39
1342,11,7.199890614,31,961,9,0,0,0,0,0,1,31
1345,11,16.87653923,32,1024,12,0,1,0,0,0,1,54.75
1346,11,12.71788597,28,784,12,0,1,0,0,0,1,40.5
1347,11,16.4963913,29,841,14,0,1,0,0,0,1,50.5
1348,11,13.68555164,29,841,20,0,1,0,0,0,1,58
1351,11,6.623898983,27,729,12,0,1,0,0,0,1,41.75
1353,11,14.3421793,27,729,12,0,0,0,0,0,1,47.5
1356,11,8.444029808,28,784,16,0,1,0,0,0,1,58
1357,11,13.00588036,34,1156,12,0,1,0,0,0,1,34.25
1358,11,19.58370209,30,900,14,0,1,0,0,0,1,44.5
1360,11,5.759912014,34,1156,12,0,1,0,0,0,1,48.5
1362,11,19.42242622,28,784,16,0,1,0,0,0,1,62.25
1363,11,20.15969086,32,1024,16,0,1,0,1,0,0,53.75
1364,11,21.59967232,27,729,16,0,1,0,0,0,1,54.75
1367,11,8.755065918,30,900,16,0,1,1,0,0,0,59.75
1369,11,12.09581375,30,900,12,0,1,0,0,0,1,51.25
1374,11,4.607929707,27,729,16,0,1,0,0,0,1,50.5
1379,11,5.990309238,26,676,15,1,1,0,0,0,1,42.75
1383,11,10.77103615,28,784,10,1,1,0,0,0,1,29.75
1384,11,5.52951622,28,784,12,1,1,0,0,0,1,38.75
1385,11,14.97577381,27,729,13,1,1,0,0,0,1,46.25
1387,11,6.911894321,29,841,11,1,0,0,0,0,1,32.5
1392,11,4.895925522,33,1089,7,0,0,0,0,0,1,31
1394,11,19.30722427,31,961,15,0,0,0,0,0,1,56
1396,11,11.51982498,27,729,12,0,1,0,0,0,1,45.25
1408,11,23.25852776,28,784,14,0,1,0,0,0,1,50.25
1412,11,11.51982498,28,784,12,0,1,0,0,0,1,41.5
1417,11,9.331058502,26,676,9,0,1,0,0,0,1,40.75
1420,11,9.215859413,28,784,8,0,1,0,0,0,1,49
1423,11,10.02224636,32,1024,12,0,0,0,0,0,1,52.75
1427,11,12.67180824,26,676,14,0,1,0,0,0,1,56.75
1428,11,9.400176048,31,961,12,0,0,1,0,0,0,55.75
1429,11,6.71605587,33,1089,16,0,1,0,0,0,1,56.75
1430,11,21.31167793,30,900,16,0,1,0,0,0,1,49.25
1432,11,12.1764555,30,900,16,1,1,0,0,0,1,40.25
1433,11,11.4967823,28,784,17,1,1,0,0,0,1,44
1434,11,8.35187149,29,841,11,0,1,0,0,0,1,31.25
1437,11,4.895925522,27,729,10,1,0,0,0,0,1,34.25
1448,11,9.791851044,32,1024,13,1,1,0,0,0,1,33
1459,11,11.20878696,27,729,12,0,1,0,0,1,0,56.25
1474,11,7.752842426,33,1089,13,0,1,0,0,0,1,55.25
1476,11,16.0586319,27,729,13,0,1,0,0,0,1,47.75
1479,11,9.665131569,29,841,18,0,1,0,0,0,1,62.75
1480,11,6.623898983,32,1024,14,1,1,0,0,0,1,34
1486,11,10.94383335,32,1024,12,1,1,0,0,0,1,47.5
1495,11,10.40240192,33,1089,12,0,1,0,0,0,1,44.25
1496,11,16.91109657,30,900,16,0,1,0,0,0,1,60
1497,11,20.10209465,32,1024,16,0,0,0,0,0,1,63.25
1500,11,12.67180824,31,961,12,0,0,0,0,0,1,43.5
1501,11,21.31167793,28,784,17,0,1,0,0,0,1,63.25
1504,11,20.13665199,33,1089,18,0,1,0,0,0,1,62
1507,11,6.140066624,29,841,12,0,1,0,0,0,1,50.25
1508,11,21.0351944,26,676,14,0,0,0,0,0,1,62
1510,11,7.891080379,27,729,16,0,1,0,0,0,1,54.25
1511,11,10.5175972,30,900,16,0,1,0,0,0,1,54.5
1512,11,17.27973747,30,900,15,0,0,0,0,0,1,60.5
1513,11,7.199890614,29,841,12,0,1,0,0,0,1,41.25
1514,11,16.61158943,31,961,12,0,1,0,0,0,1,45.75
1515,11,11.51982498,28,784,12,0,0,0,0,0,1,47.25
1517,11,5.183921337,30,900,12,1,1,0,0,0,1,33.75
1520,11,11.07054901,34,1156,12,1,1,0,0,0,1,34
1522,11,10.79407501,32,1024,16,1,1,0,0,0,1,58.5
1523,11,8.697464943,26,676,12,1,1,0,0,0,1,43.25
1527,11,7.487886906,34,1156,12,1,1,0,0,0,1,31.75
1530,11,8.098437309,26,676,15,1,1,0,0,0,1,41.75
1531,11,9.849449158,28,784,12,0,1,0,0,0,1,49.25
1541,11,6.474142075,30,900,12,0,1,0,0,1,0,41.75
1545,11,7.487886906,31,961,12,0,1,0,0,1,0,37.25
1554,11,15.20616913,31,961,12,0,1,0,0,0,1,52.75
1555,11,10.36784267,30,900,14,0,1,0,1,0,0,53.75
1557,11,7.199890614,28,784,12,0,1,0,0,1,0,42.5
1563,11,19.68737602,31,961,18,0,1,0,0,1,0,62
1565,11,12.04973602,27,729,18,0,1,0,0,1,0,59.75
1567,11,23.81147194,32,1024,14,0,1,0,0,1,0,59.25
1568,11,7.649161339,30,900,12,0,1,1,0,0,0,55.25
1571,11,8.501629829,28,784,12,0,1,0,0,1,0,53
1574,11,15.87431526,29,841,16,0,1,0,0,1,0,59
1577,11,17.19909477,30,900,12,0,1,0,0,1,0,52.25
1578,11,9.791851044,28,784,12,0,1,0,0,1,0,38.5
1579,11,11.69261837,29,841,12,0,1,0,0,1,0,41
1580,11,14.39978123,28,784,11,0,1,0,0,1,0,37.75
1581,11,5.759912014,29,841,12,0,1,0,0,1,0,35.5
1582,11,18.3741188,33,1089,12,0,1,0,0,1,0,54.25
1584,11,6.911894321,27,729,12,0,0,0,0,1,0,58.75
1586,11,10.94383335,27,729,12,0,1,0,0,1,0,51.75
1589,11,7.798919678,29,841,16,0,1,0,0,1,0,51.5
1598,11,10.71343613,26,676,12,0,1,0,0,1,0,51.5
1602,11,13.93898964,26,676,12,0,1,0,0,1,0,47.5
1605,11,6.520219803,32,1024,12,0,1,0,0,1,0,50.25
1607,11,7.038610935,33,1089,12,0,1,0,0,1,0,55
1610,11,5.183921337,32,1024,12,0,1,0,0,1,0,43.25
1611,11,12.09581375,26,676,12,0,1,0,0,0,1,53.5
1612,11,7.833480358,29,841,12,0,0,0,1,0,0,52.75
1613,11,4.895925522,26,676,13,0,1,0,0,1,0,48.25
1622,11,28.79956245,32,1024,16,0,1,0,0,1,0,56.25
1623,11,6.55478096,31,961,17,0,1,0,0,1,0,63.5
1626,11,17.71749115,27,729,16,0,1,0,0,1,0,62.25
1628,11,14.39978123,31,961,12,0,1,0,1,0,0,54.75
1629,11,14.39978123,29,841,12,0,1,0,0,1,0,52.25
1630,11,9.572975159,27,729,15,0,1,0,0,1,0,54
1632,11,18.43171883,27,729,18,0,1,0,0,1,0,63.25
1633,11,19.37634087,26,676,20,0,1,0,0,0,1,57.25
1634,11,17.51013184,30,900,16,0,1,0,1,0,0,63
1635,11,9.907047272,28,784,12,0,1,0,0,1,0,48
1640,11,13.76618671,33,1089,12,0,0,0,0,1,0,52
1647,11,6.911894321,30,900,9,0,1,0,0,1,0,48.75
1653,11,41.83998489,33,1089,16,0,1,0,0,1,0,57.5
1654,11,13.75467205,32,1024,11,0,1,0,0,1,0,54.5
1656,11,8.305794716,32,1024,12,0,1,0,0,1,0,54.25
1657,11,8.086917877,30,900,14,0,1,0,0,1,0,60.5
1658,11,14.39978123,28,784,16,0,1,0,0,1,0,61.25
1659,11,24.1916275,27,729,14,0,1,0,0,1,0,51.75
1660,11,17.27973747,34,1156,12,0,1,0,0,1,0,42
1667,11,16.07015419,26,676,11,0,1,0,0,1,0,50.75
1670,11,25.94264221,27,729,16,0,1,0,0,1,0,61.5
1672,11,10.07984543,28,784,12,0,1,0,0,1,0,56.25
1676,11,22.40605545,29,841,16,0,1,0,0,1,0,59.5
1681,11,23.13180923,28,784,16,0,1,0,0,1,0,49.25
1685,11,9.9646492,32,1024,13,1,1,0,0,1,0,39.75
1686,11,5.759912014,31,961,11,1,1,0,0,1,0,38.25
1706,11,12.16493511,30,900,12,0,0,0,0,1,0,45.25
1710,11,10.22960472,32,1024,16,0,1,1,0,0,0,55
1713,11,10.6673584,32,1024,20,1,1,0,0,1,0,54.5
1714,11,10.04528809,33,1089,14,1,1,0,0,1,0,34.75
1717,11,21.86462212,28,784,13,1,1,0,0,1,0,49.75
1725,11,9.791851044,29,841,11,0,1,0,0,1,0,37
1726,11,172.7973785,28,784,12,0,1,0,0,1,0,41
1731,11,12.67180824,27,729,12,0,1,0,0,1,0,59.25
1733,11,24.91737366,29,841,16,0,1,0,0,1,0,57.5
1734,11,9.215859413,28,784,17,0,0,0,0,1,0,57.5
1735,11,12.38381004,31,961,17,0,1,0,0,1,0,55.25
1736,11,18.27044106,28,784,17,0,1,0,0,1,0,51.25
1738,11,14.39978123,32,1024,14,0,1,0,0,1,0,52.5
1739,11,19.37634087,30,900,15,0,1,0,0,1,0,62.75
1745,11,12.63724327,27,729,17,0,1,0,0,1,0,58
1746,11,17.71749115,33,1089,19,0,1,0,0,1,0,62
1758,11,11.95757771,27,729,15,1,1,0,0,1,0,34.25
1759,11,6.105507851,29,841,13,1,1,0,0,1,0,38.5
1761,11,16.1277523,27,729,12,0,1,0,0,1,0,51.75
1764,11,6.957971573,26,676,11,0,1,0,0,1,0,39
1769,11,9.215859413,27,729,12,0,1,0,0,1,0,44.25
1787,11,8.570748329,28,784,16,0,1,0,0,1,0,46.5
1788,11,13.28236008,26,676,12,0,1,0,0,1,0,55
1790,11,5.310638905,29,841,12,0,0,0,0,0,1,56.25
1791,11,21.31167793,29,841,13,0,1,0,0,1,0,53.5
1793,11,21.59967232,27,729,14,0,1,0,0,1,0,53
1796,11,8.639868736,29,841,12,0,1,0,0,1,0,51.75
1800,11,12.34925461,31,961,12,0,1,0,0,1,0,62.25
1802,11,5.644714355,27,729,12,0,1,0,0,1,0,56
1803,11,15.41352463,29,841,17,0,1,0,0,1,0,54
1804,11,16.61158943,31,961,17,0,1,0,0,1,0,62.25
1805,11,10.36784267,26,676,12,0,1,0,0,1,0,51
1806,11,21.31167793,30,900,12,0,1,0,0,1,0,51.75
1826,11,13.38603592,30,900,12,0,1,0,0,1,0,52.75
1832,11,5.759912014,27,729,12,1,1,0,0,1,0,38.75
1843,11,27.8549366,33,1089,17,0,1,0,0,1,0,62.75
1849,11,5.759912014,26,676,12,0,1,0,0,1,0,46.5
1854,11,13.06347942,27,729,16,0,1,0,0,1,0,59
1855,11,12.95980358,30,900,11,0,1,0,0,1,0,37.75
1859,11,16.35815239,32,1024,12,0,0,1,0,0,0,52.5
1861,11,20.37857246,31,961,18,0,1,0,0,0,1,58.75
1862,11,4.895925522,32,1024,12,0,0,1,0,0,0,46
1865,11,7.142290592,30,900,12,0,0,1,0,0,0,45.5
1867,11,12.09581375,28,784,12,0,0,1,0,0,0,60
1868,11,5.759912014,33,1089,13,0,0,1,0,0,0,47.25
1870,11,5.471916676,30,900,14,0,0,1,0,0,0,53.5
1873,11,6.635418892,27,729,12,0,0,1,0,0,0,38
1883,11,5.759912014,27,729,12,0,0,1,0,0,0,51.75
1886,11,27.07159233,32,1024,18,0,1,1,0,0,0,63
1887,11,4.895925522,30,900,12,0,0,1,0,0,0,32.5
1888,11,6.96949482,29,841,12,0,0,1,0,0,0,36.75
1889,11,6.163105011,28,784,13,0,0,1,0,0,0,49
1890,11,8.639868736,27,729,12,0,0,1,0,0,0,36.75
1891,11,7.937157631,30,900,12,0,0,1,0,0,0,53.75
1892,11,7.94867897,26,676,12,0,1,1,0,0,0,51.25
1893,11,13.17868137,30,900,16,0,1,0,0,0,1,47.25
1894,11,12.38381004,28,784,14,0,0,1,0,0,0,47
1895,11,19.59521866,31,961,14,0,0,1,0,0,0,58.75
1899,11,9.791851044,32,1024,12,0,0,1,0,0,0,45
1902,11,12.08429527,27,729,12,0,0,1,0,0,0,50
1903,11,10.94383335,32,1024,12,0,0,1,0,0,0,44
1905,11,21.8876667,27,729,12,0,0,1,0,0,0,49
1906,11,26.13848305,31,961,18,0,1,0,0,1,0,62.25
1911,11,23.09724617,28,784,12,0,0,1,0,0,0,53.5
1912,11,10.07984543,30,900,13,0,1,0,0,1,0,46.5
1913,11,7.603084564,26,676,12,0,0,1,0,0,0,45
1914,11,9.653612137,33,1089,18,0,0,0,0,0,1,61.25
1918,11,21.8876667,30,900,12,0,0,1,0,0,0,56
1921,11,12.95980358,32,1024,12,0,0,1,0,0,0,32.5
1924,11,17.27973747,28,784,12,0,1,1,0,0,0,45.75
1925,11,15.43655968,29,841,12,0,0,1,0,0,0,57
1928,11,6.623898983,33,1089,8,0,0,1,0,0,0,28.75
1930,11,13.20172024,29,841,16,0,1,1,0,0,0,61.75
1932,11,6.623898983,27,729,12,0,0,1,0,0,0,45
1934,11,16.21991348,28,784,12,0,0,1,0,0,0,61.5
1936,11,8.927863121,32,1024,15,0,1,0,1,0,0,56.75
1942,11,6.474142075,30,900,14,0,1,0,0,1,0,56
1947,11,5.759912014,30,900,12,0,0,1,0,0,0,48
1948,11,4.895925522,27,729,12,0,1,0,1,0,0,52.25
1949,11,13.45515633,33,1089,16,0,1,1,0,0,0,54.25
1952,11,23.03964996,26,676,17,0,1,0,0,0,1,46.5
1953,11,11.51982498,27,729,16,0,1,1,0,0,0,58.75
1957,11,13.90443039,31,961,12,0,1,1,0,0,0,37.25
1958,11,13.83530998,31,961,15,0,1,1,0,0,0,56.75
1959,11,10.31024075,30,900,11,0,1,0,0,0,1,43.75
1962,11,9.261936188,32,1024,12,0,1,1,0,0,0,38.25
1963,11,14.39978123,30,900,12,0,0,1,0,0,0,54.5
1964,11,12.38381004,33,1089,12,0,0,1,0,0,0,48.5
1965,11,6.831254959,30,900,12,0,1,1,0,0,0,50
1967,11,7.257488251,28,784,16,0,1,0,0,0,1,51.75
1972,11,8.467072487,26,676,16,1,1,0,0,0,1,48.25
1975,11,9.814891815,27,729,12,0,1,0,1,0,0,53
1977,11,10.59823895,28,784,12,0,1,0,1,0,0,43.75
1978,11,14.80297375,26,676,14,0,1,0,1,0,0,40
1979,11,13.31691551,33,1089,12,0,1,0,1,0,0,60.75
1985,11,9.561451912,29,841,12,0,0,0,1,0,0,47.75
1987,11,8.063876152,30,900,12,0,1,0,1,0,0,50
1991,11,5.759912014,28,784,9,0,1,0,0,1,0,35
1992,11,18.95010948,27,729,13,0,1,0,1,0,0,39.75
1994,11,7.199890614,32,1024,13,0,1,0,0,0,1,58.5
1996,11,8.063876152,33,1089,12,0,1,0,1,0,0,53.5
1999,11,9.066100121,27,729,16,0,1,0,1,0,0,52.25
2000,11,10.94383335,30,900,12,0,0,0,1,0,0,49.5
2004,11,14.95273304,30,900,16,0,1,0,1,0,0,61
2007,11,12.91372299,29,841,14,0,1,0,1,0,0,58
2010,11,29.35250473,33,1089,19,0,1,0,0,1,0,56.75
2012,11,8.063876152,30,900,12,0,1,0,1,0,0,48.75
2014,11,8.432509422,30,900,12,0,1,0,1,0,0,55.5
2015,11,5.587113857,26,676,13,0,1,0,1,0,0,32.5
2016,11,12.87916279,29,841,16,0,1,0,1,0,0,55.75
2018,11,9.907047272,30,900,12,0,1,0,1,0,0,55
2020,11,9.215859413,26,676,12,0,1,0,1,0,0,39.5
2022,11,9.215859413,26,676,12,0,1,0,1,0,0,40
2024,11,17.16453743,31,961,15,0,1,0,1,0,0,62
2027,11,8.35187149,32,1024,19,0,0,0,1,0,0,63.25
2031,11,6.047906876,27,729,11,0,1,0,1,0,0,30
2032,11,6.819736481,26,676,12,0,1,0,1,0,0,39.5
2033,11,12.07277584,27,729,12,0,1,0,0,0,1,56
2037,11,21.8876667,29,841,18,0,1,0,1,0,0,58
2038,11,28.23508263,29,841,18,0,1,0,1,0,0,61.5
2043,11,13.72011089,33,1089,17,0,0,0,1,0,0,60.25
2045,11,10.94383335,26,676,12,0,0,0,1,0,0,44
2047,11,14.84905434,34,1156,13,0,1,1,0,0,0,55.25
2048,11,17.71749115,31,961,16,0,1,0,0,1,0,59.75
2049,11,11.62350368,29,841,15,0,0,0,1,0,0,60
2051,11,5.759912014,26,676,11,0,0,0,1,0,0,35.5
2054,11,13.53579617,32,1024,7,0,0,0,1,0,0,34.25
2055,11,14.00810528,32,1024,12,0,0,0,1,0,0,61.25
2058,11,11.07054901,28,784,12,1,1,0,1,0,0,57
2059,11,4.930483818,27,729,11,0,0,0,1,0,0,35
